timestamp,temperature,humidity,ghi,power_output
2020-06-17 00:00:00,22.895672466666667,78.83,0.0,0.0
2020-06-17 01:00:00,22.771451866666663,82.39,0.0,0.0
2020-06-17 02:00:00,22.6269064,85.38,0.0,0.0
2020-06-17 03:00:00,22.852022266666665,87.34,0.0,0.0
2020-06-17 04:00:00,22.8229758,89.16,0.0,0.0
2020-06-17 05:00:00,22.35033773333333,88.47,24.75,0.0
2020-06-17 06:00:00,21.69549992857143,80.26,135.4,5.998214286
2020-06-17 07:00:00,22.482625266666663,66.88,273.1,2946.0321428
2020-06-17 08:00:00,23.751955,57.21,485.8,7405.6071428
2020-06-17 09:00:00,24.68842373333333,50.92,611.75,10911.0571429
2020-06-17 10:00:00,25.68465353333333,45.85,767.83,13464.2285714
2020-06-17 11:00:00,26.236733,41.79,771.08,14510.4696431
2020-06-17 12:00:00,28.4727662,38.7,692.0,24771.0553577
2020-06-17 13:00:00,28.579515642857142,37.22,687.5,15160.0071428
2020-06-17 14:00:00,28.6523418,38.97,587.05,13531.35
2020-06-17 15:00:00,28.617018666666667,49.66,360.75,10254.9732144
2020-06-17 16:00:00,23.40352773333333,63.12,217.38,6922.5035714
2020-06-17 17:00:00,24.191860066666663,73.17,81.25,2819.3785713
2020-06-17 18:00:00,24.130348733333328,77.28,6.18,1288.58571429
2020-06-17 19:00:00,23.474888266666667,80.53,0.0,0.0
2020-06-17 20:00:00,23.0032632,83.1,0.0,0.0
2020-06-17 21:00:00,22.89988213333333,84.8,0.0,0.0
2020-06-17 22:00:00,22.563179466666668,88.11,0.0,0.0
2020-06-17 23:00:00,22.129815666666666,90.11,0.0,0.0
